benign_1,-103.17900085449219,-14.434906959533691 
benign_1,-103.17900085449219,-14.434906959533691 
benign_1,-103.17900085449219,-14.434906959533691 
benign_1,-103.17900085449219,-14.434906959533691 
benign_1,-103.17900085449219,-14.434906959533691 
benign_1,-103.17900085449219,-14.434906959533691 
benign_1,-103.17900085449219,-14.434906959533691 
benign_1,-103.17900085449219,-14.434906959533691 
benign_1,-103.17900085449219,-14.434906959533691 
benign_1,-103.17900085449219,-14.434906959533691 
benign_1,-103.17900085449219,-14.434906959533691 
benign_1,-103.17900085449219,-14.434906959533691 
benign_1,-103.17802429199219,-14.46601676940918 
benign_1,-103.17465209960938,-14.583643913269043 
benign_1,-103.17121124267578,-14.7029447555542 
benign_1,-103.16893005371094,-14.783622741699219 
benign_1,-103.16722106933594,-14.845457077026367 
benign_1,-103.16344451904297,-14.977802276611328 
benign_1,-103.15865325927734,-15.14872932434082 
benign_1,-103.14884185791016,-15.518672943115234 
benign_1,-103.14582061767578,-15.63135051727295 
benign_1,-103.14273834228516,-15.74345588684082 
benign_1,-103.13431549072266,-16.081493377685547 
benign_1,-103.1265869140625,-16.56783103942871 
benign_1,-103.12142944335938,-16.73919105529785 
benign_1,-103.11710357666016,-16.905263900756836 
benign_1,-103.11172485351562,-17.09038734436035 
benign_1,-103.08919525146484,-17.776554107666016 
benign_1,-103.07585906982422,-18.325735092163086 
benign_1,-103.06964874267578,-18.505369186401367 
benign_1,-103.05783081054688,-18.801504135131836 
benign_1,-103.03372192382812,-19.43490219116211 
benign_1,-102.99002075195312,-20.645376205444336 
benign_1,-102.96498107910156,-21.081117630004883 
benign_1,-102.9068832397461,-21.958585739135742 
benign_1,-102.82565307617188,-22.74463653564453 
benign_1,-102.75721740722656,-23.334083557128906 
benign_1,-102.64520263671875,-24.221181869506836 
benign_1,-102.53575134277344,-24.982635498046875 
benign_1,-102.38853454589844,-26.02821922302246 
benign_1,-102.267822265625,-26.77401351928711 
benign_1,-102.20137786865234,-27.177858352661133 
benign_1,-102.06487274169922,-27.9919376373291 
benign_1,-101.9261245727539,-28.78798484802246 
benign_1,-101.8154296875,-29.337724685668945 
benign_1,-101.54615783691406,-30.575443267822266 
benign_1,-101.45919036865234,-30.930458068847656 
benign_1,-101.32886505126953,-31.427040100097656 
benign_1,-101.14593505859375,-32.08132553100586 
benign_1,-100.98908996582031,-32.64432144165039 
benign_1,-100.72350311279297,-33.57646179199219 
benign_1,-100.627197265625,-33.882957458496094 
benign_1,-100.35338592529297,-34.6876335144043 
benign_1,-100.06560516357422,-35.50851821899414 
benign_1,-99.94618225097656,-35.819942474365234 
benign_1,-99.60780334472656,-36.64276123046875 
benign_1,-99.38601684570312,-37.13992691040039 
benign_1,-99.24910736083984,-37.44841003417969 
benign_1,-98.80399322509766,-38.44806671142578 
benign_1,-98.52832794189453,-39.02227783203125 
benign_1,-98.05596160888672,-39.943702697753906 
benign_1,-97.89897918701172,-40.233699798583984 
benign_1,-97.69072723388672,-40.618553161621094 
benign_1,-97.25154113769531,-41.415077209472656 
benign_1,-96.96720123291016,-41.90214920043945 
benign_1,-96.76539611816406,-42.243289947509766 
benign_1,-96.35009765625,-42.932498931884766 
benign_1,-96.10841369628906,-43.31026840209961 
benign_1,-95.66925811767578,-43.95851516723633 
benign_1,-95.44904327392578,-44.26286697387695 
benign_1,-95.19754791259766,-44.61122512817383 
benign_1,-94.76649475097656,-45.20330047607422 
benign_1,-94.61546325683594,-45.4019660949707 
benign_1,-94.40348052978516,-45.67475891113281 
benign_1,-93.9710922241211,-46.21791458129883 
benign_1,-93.50076293945312,-46.80669021606445 
benign_1,-93.2814712524414,-47.0660285949707 
benign_1,-92.89728546142578,-47.50537109375 
benign_1,-92.67208862304688,-47.76030349731445 
benign_1,-92.4719009399414,-47.98398971557617 
benign_1,-92.30171966552734,-48.16714859008789 
benign_1,-92.02781677246094,-48.45244598388672 
benign_1,-91.85796356201172,-48.62729263305664 
benign_1,-91.5807113647461,-48.90996551513672 
benign_1,-91.24959564208984,-49.23438262939453 
benign_1,-90.66759490966797,-49.75952911376953 
benign_1,-89.8873062133789,-50.420101165771484 
benign_1,-89.54964447021484,-50.70180130004883 
benign_1,-88.76393127441406,-51.35561752319336 
benign_1,-87.75667572021484,-52.15618896484375 
benign_1,-87.06436157226562,-52.65099334716797 
benign_1,-86.82576751708984,-52.80986022949219 
benign_1,-86.57688903808594,-52.97336196899414 
benign_1,-86.3275146484375,-53.13452911376953 
benign_1,-85.9271469116211,-53.38172912597656 
benign_1,-85.30953216552734,-53.73756408691406 
benign_1,-84.8946304321289,-53.97214126586914 
